info,vehicle_id,link,record_date,vehicle_type
奔腾B50 2013款 1.6L 手动豪华型2014年|1.7万公里|松原5.20万10.50万新上架,59741318@184@19@0&0120000000000057,https://www.guazi.com/songyuan/dea2351a0d4a5f5cx.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,gas
雪佛兰 科鲁兹 2016款 1.5L 自动时尚天窗版2016年|7.8万公里|泉州6.88万急售13.80万急降2200元,58611330@184@20@0&0120000000000057,https://www.guazi.com/quanzhou/67f23018c002c76ax.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,gas
吉利 博越 2016款 1.8TD 自动智慧型2016年|4.6万公里|合肥9.43万严选车15.20万,61737645@184@21@1&0120000000000057,https://www.guazi.com/hf/735cbe4d6377940bx.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,gas
雪佛兰 2015款 赛欧3 1.5L 手动理想天窗版2015年|2.9万公里|大连3.40万超值严选车7.40万,62907775@184@22@1&0120000000000057,https://www.guazi.com/dl/f9cadaf804519eb4x.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,gas
福特 翼虎 2015款 1.5L GTDi 两驱风尚型2015年|3.9万公里|福州10.91万超值严选车23.60万,58571579@184@23@1&0120000000000057,https://www.guazi.com/fz/645c340d9c50f72cx.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,gas
宝骏730 2015款 1.8L 手动豪华导航ESP版 7座2015年|5.7万公里|南宁5.13万严选车9.70万,61285452@184@24@1&0120000000000057,https://www.guazi.com/nn/ec0c136e570d3ad6x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,gas
奔腾B30 2016款 1.6L 自动尊享型2016年|10.7万公里|长春5.00万9.30万新上架,63566081@184@25@0&0120000000000057,https://www.guazi.com/cc/c21c8765db62f50dx.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,gas
雪佛兰 科帕奇 2012款 2.4L 四驱豪华版 5座2012年|9.2万公里|大连8.22万严选车27.40万,59699906@184@26@1&0120000000000057,https://www.guazi.com/dl/0252c0910a067568x.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,gas
奔腾B70 2014款 2.0L 自动豪华型2015年|3.8万公里|青岛7.00万13.00万新上架,63973614@184@27@0&0120000000000057,https://www.guazi.com/qd/c15c9e2c3e9d3ed7x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,gas
马自达 昂克赛拉 2014款 三厢 1.5L 自动豪华型2016年|3.4万公里|丹东9.40万急售15.10万急降3000元,54710111@184@28@0&0120000000000057,https://www.guazi.com/dandong/fad451e0fafd562cx.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,gas
大众 夏朗 2013款 1.8TSI 舒适型 欧IV(进口)2014年|8.0万公里|西安13.50万超值31.40万,58280076@184@29@0&0120000000000057,https://www.guazi.com/xa/e3ea8cf81bec765ax.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,gas
比亚迪S6 2013款 白金版 2.0L 手动豪华型2014年|1.9万公里|常州4.16万严选车8.70万,53215389@184@30@1&0120000000000057,https://www.guazi.com/changzhou/1e9ad8a0a28e32f0x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,gas
别克GL8 2014款 2.4L CT豪华商务舒适版2015年|5.0万公里|北京18.90万严选车31.50万,61748695@184@31@1&0120000000000057,https://www.guazi.com/bj/be5d9a1ad1dfb1f8x.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,gas
长城M4 2012款 1.5L 手动舒适型2012年|6.7万公里|南京3.00万6.90万新上架,63935197@184@32@0&0120000000000057,https://www.guazi.com/nj/d33f25cfd2e07fd7x.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,gas
标致308 2013款 1.6L 自动优尚型2013年|5.8万公里|中山6.00万12.60万新上架,64135863@184@33@0&0120000000000057,https://www.guazi.com/zhongshan/9eb4a739ac1c2b78x.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,gas
福特 福睿斯 2017款 1.5L 手动舒适型2017年|2.0万公里|长沙5.70万准新车10.50万新上架,64203397@184@34@0&0120000000000057,https://www.guazi.com/cs/66c5340226e7d421x.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,gas
哈弗H2 2014款 1.5T 手动两驱精英版2015年|3.4万公里|鞍山6.59万急售11.30万急降2100元,61099766@184@35@0&0120000000000057,https://www.guazi.com/anshan/92b6bc1522567684x.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,gas
长安 逸动 2014款 1.6L 手动豪华型2014年|5.2万公里|十堰3.90万8.70万,61858848@184@36@0&0120000000000057,https://www.guazi.com/shiyan/6b271cda63e481b6x.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,gas
雪佛兰 2015款 赛欧3 1.3L 手动理想版2015年|2.6万公里|聊城3.80万急售6.80万急降2000元,60157685@184@37@0&0120000000000057,https://www.guazi.com/liaocheng/840099198fbbf7e1x.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,gas
长安CS75 2017款 尚酷版 1.5T 自动锋悦型2017年|1.6万公里|襄阳8.28万准新车严选车12.40万,53472184@184@38@1&0120000000000057,https://www.guazi.com/xiangyang/3f763e185627b624x.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,gas
福特 翼搏 2013款 1.5L 自动风尚型2015年|4.5万公里|西安6.99万12.20万,54589638@184@39@0&0120000000000057,https://www.guazi.com/xa/b2f317b4dfbbcd01x.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,gas
雷克萨斯NX 2015款 200 前驱 锋行版2016年|12.4万公里|长沙21.14万超值严选车34.50万,63017124@185@0@1&0120000000000057,https://www.guazi.com/cs/18a3a6ff4db4278dx.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,gas
英菲尼迪Q50L 2016款 2.0T 悦享版2017年|0.5万公里|成都21.77万准新车严选车33.60万,60830806@185@1@1&0120000000000057,https://www.guazi.com/cd/8badad83e8f2e072x.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,gas
凯迪拉克XTS 2016款 28T 技术型2016年|4.4万公里|成都21.93万严选车38.00万,57729789@185@2@1&0120000000000057,https://www.guazi.com/cd/783be1385d937edex.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,gas
凯迪拉克XTS 2015款 28T 舒适型2016年|3.9万公里|合肥19.24万严选车38.00万,58056192@185@3@1&0120000000000057,https://www.guazi.com/hf/9cff9841d84f6284x.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,gas
丰田 普拉多 2010款 2.7L 自动标准版(进口)2012年|13.5万公里|广州25.79万严选车48.70万,60483447@185@4@1&0120000000000057,https://www.guazi.com/gz/6f7ddb79c247ec30x.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,gas
宝马X3 2014款 xDrive20i X设计套装(进口)2015年|7.2万公里|绍兴27.00万超值54.50万新上架,64157443@185@5@0&0120000000000057,https://www.guazi.com/shaoxing/597f01e99fb08c1dx.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,gas
奔驰GLK级 2015款 GLK 260 4MATIC 动感型 极致版2015年|10.7万公里|无锡21.47万超值严选车43.20万,46181528@185@6@1&0120000000000057,https://www.guazi.com/wx/156dddb87b6df591x.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,gas
五菱之光 2010款 1.0L新版实用型长车身L2Y2012年|5.2万公里|潍坊1.00万4.40万新上架,63380803@185@7@0&0120000000000057,https://www.guazi.com/weifang/59ac7c1ba28a9d76x.htm#fr_page=list&fr_pos=city&fr_no=7,2018-12-04,gas
宝骏510 2017款 1.5L 手动豪华型2017年|0.7万公里|合肥5.57万准新车严选车7.60万,58733610@185@8@1&0120000000000057,https://www.guazi.com/hf/a6aedf79402ca4e8x.htm#fr_page=list&fr_pos=city&fr_no=8,2018-12-04,gas
大众 速腾 2015款 1.6L 自动舒适型2015年|2.4万公里|成都10.07万严选车16.40万,58714516@185@9@1&0120000000000057,https://www.guazi.com/cd/3985b94ac4316f51x.htm#fr_page=list&fr_pos=city&fr_no=9,2018-12-04,gas
荣威360 2015款 1.5L 自动豪华版2016年|8.3万公里|上海4.74万严选车9.80万安庆过户,63370089@185@10@1&0120000000000057,https://www.guazi.com/sh/888a996e329f63b6x.htm#fr_page=list&fr_pos=city&fr_no=10,2018-12-04,gas
雪佛兰 乐驰 2010款 1.2L 手动活力型2010年|10.0万公里|日照0.85万超值5.00万新上架,64045417@185@11@0&0120000000000057,https://www.guazi.com/rizhao/3b0e935508759215x.htm#fr_page=list&fr_pos=city&fr_no=11,2018-12-04,gas
Jeep 指南者 2014款 改款 2.4L 四驱舒适版(进口)2016年|6.6万公里|太原12.50万超值严选车26.70万,63159947@185@12@1&0120000000000057,https://www.guazi.com/ty/1f589a3a1f80303ex.htm#fr_page=list&fr_pos=city&fr_no=12,2018-12-04,gas
奥迪Q3 2015款 35 TFSI 进取型2015年|13.9万公里|成都16.14万严选车31.50万,58693620@185@13@1&0120000000000057,https://www.guazi.com/cd/a045ca4b4d6bb54ex.htm#fr_page=list&fr_pos=city&fr_no=13,2018-12-04,gas
奇瑞 艾瑞泽7 2015款 1.5T 手动致尚版2016年|2.3万公里|徐州4.82万严选车9.40万,60743971@185@14@1&0120000000000057,https://www.guazi.com/xuzhou/09feb119d3712182x.htm#fr_page=list&fr_pos=city&fr_no=14,2018-12-04,gas
现代ix25 2015款 1.6L 自动两驱智能型GLS2014年|3.5万公里|沈阳8.60万严选车15.50万,62547589@185@15@1&0120000000000057,https://www.guazi.com/sy/900ddeb68519413ax.htm#fr_page=list&fr_pos=city&fr_no=15,2018-12-04,gas
奇瑞 艾瑞泽5 2017款 1.5L 手动领潮版2017年|2.4万公里|常州4.28万准新车严选车6.20万,61072891@185@16@1&0120000000000057,https://www.guazi.com/changzhou/538090c84a28543fx.htm#fr_page=list&fr_pos=city&fr_no=16,2018-12-04,gas
福特 嘉年华 2013款 三厢 1.5L 自动时尚型2013年|4.6万公里|福州4.59万严选车10.70万,60305433@185@17@1&0120000000000057,https://www.guazi.com/fz/4fe7541b371532c0x.htm#fr_page=list&fr_pos=city&fr_no=17,2018-12-04,gas
福特 福睿斯 2015款 1.5L 自动舒适型2016年|4.0万公里|南京补贴后6.20万超值急售严选车补贴金1800元,61064449@185@18@1&0120000000000057,https://www.guazi.com/nj/059f76858c784f45x.htm#fr_page=list&fr_pos=city&fr_no=18,2018-12-04,gas
起亚K5 2012款 2.0L 自动Premium2012年|6.5万公里|天津8.64万严选车23.30万,62103416@185@19@1&0120000000000057,https://www.guazi.com/tj/d8399cddd01412cex.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,gas
江淮 瑞风S5 2014款 1.5T 手动尊享版2014年|4.0万公里|合肥补贴后4.22万超值急售严选车补贴金800元,58323496@185@20@1&0120000000000057,https://www.guazi.com/hf/2a4774d8fc04b4ccx.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,gas
雪佛兰 科鲁兹 2012款 1.6L SE MT2012年|10.3万公里|苏州3.58万超值严选车13.00万,59792386@185@21@1&0120000000000057,https://www.guazi.com/su/acdb49d8c81f0738x.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,gas
比亚迪G5 2014款 1.5TID 自动旗舰型2017年|4.0万公里|成都5.87万严选车11.20万,61072825@185@22@1&0120000000000057,https://www.guazi.com/cd/eae3ee859e0a77ccx.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,gas
奔驰C级 2007款 C 200K 时尚型(进口)2010年|12.4万公里|扬州10.50万42.90万新上架,64158945@185@23@0&0120000000000057,https://www.guazi.com/yangzhou/faa50727fff3a9edx.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,gas
奇瑞 瑞虎5 2016款 2.0L CVT家悦版2016年|3.4万公里|南宁6.24万严选车11.90万,60085863@185@24@1&0120000000000057,https://www.guazi.com/nn/8209e7cc49f895a1x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,gas
别克 君威 2015款 2.0L 领先时尚型2015年|5.4万公里|南通9.56万超值严选车19.40万,62186764@185@25@1&0120000000000057,https://www.guazi.com/nantong/d63efde80fa36c53x.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,gas
吉利 经典帝豪 2010款 三厢 1.8L 手动尊贵型2011年|8.6万公里|苏州1.98万超值10.50万新上架,63842626@185@26@0&0120000000000057,https://www.guazi.com/su/56021157e9418de1x.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,gas
奔驰B级 2015款 B 200 动感型(进口)2016年|2.5万公里|苏州17.00万急售28.40万新上架,63894542@185@27@0&0120000000000057,https://www.guazi.com/su/4a2ed28ce5beddafx.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,gas
本田 缤智 2016款 1.8L CVT两驱先锋型2016年|7.6万公里|东莞12.00万16.70万新上架,63979720@185@28@0&0120000000000057,https://www.guazi.com/dg/3edf29702fdb9009x.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,gas
雪铁龙C5 2010款 2.3L 自动尊雅型2010年|10.2万公里|北京5.21万严选车21.70万,62447899@185@29@1&0120000000000057,https://www.guazi.com/bj/116a3126e172dae9x.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,gas
奔驰GLA级 2016款 GLA 200 时尚型2017年|1.4万公里|上海23.00万准新车31.50万,59565138@185@30@0&0120000000000057,https://www.guazi.com/sh/59330b1942e8eb32x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,gas
福特 福克斯 2013款 三厢经典 1.8L 自动百万纪念版2014年|4.6万公里|南京5.20万超值12.50万新上架,63748456@185@31@0&0120000000000057,https://www.guazi.com/nj/c34490d42f4cd149x.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,gas
雪佛兰 科鲁兹 2013款 1.6L SE MT2013年|7.2万公里|沈阳4.35万严选车13.00万,63303873@185@32@1&0120000000000057,https://www.guazi.com/sy/ff75fbc766c633bbx.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,gas
MINI Clubman 2011款 1.6L COOPER Fun2011年|9.1万公里|杭州10.00万31.40万新上架,64081624@185@33@0&0120000000000057,https://www.guazi.com/hz/0292e9843b6ec77cx.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,gas
别克 英朗 2012款 XT 1.6T 新锐运动版2012年|4.6万公里|潍坊6.70万严选车19.70万,60126885@185@34@1&0120000000000057,https://www.guazi.com/weifang/075fc90ca364fcacx.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,gas
金杯750 2017款 1.5L e1型2017年|1.0万公里|唐山4.30万准新车6.30万新上架,63960992@185@35@0&0120000000000057,https://www.guazi.com/tangshan/afbc3a1952077992x.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,gas
吉利 远景 2017款 1.5L 自动幸福版2017年|1.5万公里|长沙4.73万超值急售准新车7.30万急降1500元,60893072@185@36@0&0120000000000057,https://www.guazi.com/cs/3c443d9cb133d2a1x.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,gas
本田 思域 2009款 1.8L 自动舒适版2011年|8.6万公里|太原5.60万急售16.30万急降3000元,58564306@185@37@0&0120000000000057,https://www.guazi.com/ty/992cee3229d0f59fx.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,gas
江淮 瑞风S3 2017款 1.5L 手动豪华智能型2017年|3.0万公里|合肥4.60万超值准新车7.40万,48001658@185@38@0&0120000000000057,https://www.guazi.com/hf/f54f416f5cb00ecbx.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,gas
别克 君威 2012款 2.0L 舒适版2012年|7.8万公里|福州7.80万急售20.20万急降7000元,63706605@185@39@0&0120000000000057,https://www.guazi.com/fz/5a586688408c0638x.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,gas
奥迪A6L 2016款 30 FSI 舒适型2016年|2.1万公里|东莞29.22万严选车50.90万,63389909@186@0@1&0120000000000057,https://www.guazi.com/dg/c57d7555a2badd01x.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,gas
奇瑞 风云2 2010款 掀背 1.5L 豪华型2011年|6.7万公里|郴州1.48万超值6.50万新上架,64075125@186@1@0&0120000000000057,https://www.guazi.com/chenzhou/8a414e8c55dd442fx.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,gas
三菱 翼神 2013款 致尚版 1.8L 手动豪华型2014年|7.9万公里|东莞5.31万超值严选车13.80万,59289019@186@2@1&0120000000000057,https://www.guazi.com/dg/1f9f43deab6a4c44x.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,gas
凯迪拉克XTS 2016款 28T 精英型2016年|3.7万公里|合肥补贴后21.70万急售严选车补贴金6500元,57543019@186@3@1&0120000000000057,https://www.guazi.com/hf/cb5287b8d1cc8b0ax.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,gas
雪铁龙C3-XR 2015款 1.6THP 自动先锋型2015年|5.6万公里|武汉补贴后6.87万超值急售严选车补贴金4800元,56459921@186@4@1&0120000000000057,https://www.guazi.com/wh/58a97e8cf1f3cafex.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,gas
大众 帕萨特 2011款 1.8TSI 自动尊荣版2011年|11.6万公里|天津9.82万严选车23.40万,62722898@186@5@1&0120000000000057,https://www.guazi.com/tj/016d0baa35c4c492x.htm#fr_page=list&fr_pos=city&fr_no=5,2018-12-04,gas
现代 途胜 2018款 1.6T 双离合两驱15周年特别版2017年|4.6万公里|珠海12.25万严选车19.50万,60160378@186@6@1&0120000000000057,https://www.guazi.com/zhuhai/c618197f36bdf58dx.htm#fr_page=list&fr_pos=city&fr_no=6,2018-12-04,gas
别克 英朗 2012款 GT 1.6L 手动进取版2012年|9.4万公里|青岛4.46万超值严选车14.90万,55850116@186@7@1&0120000000000057,https://www.guazi.com/qd/48a6e9e548d54b16x.htm#fr_page=list&fr_pos=city&fr_no=7,2018-12-04,gas
大众 迈腾 2015款 1.8TSI 豪华型2014年|7.9万公里|重庆12.97万超值严选车25.30万,61372532@186@8@1&0120000000000057,https://www.guazi.com/cq/447fc9d10b414857x.htm#fr_page=list&fr_pos=city&fr_no=8,2018-12-04,gas
雪佛兰 科鲁兹 2009款 1.6L SE MT2011年|9.1万公里|沈阳3.28万超值严选车13.00万,61299666@186@9@1&0120000000000057,https://www.guazi.com/sy/208c78193750b8bax.htm#fr_page=list&fr_pos=city&fr_no=9,2018-12-04,gas
丰田 卡罗拉 2008款 1.8L 手动GL-i天窗特别版2009年|7.6万公里|宁波4.00万严选车15.20万,60458364@186@10@1&0120000000000057,https://www.guazi.com/nb/841b8346dc24015fx.htm#fr_page=list&fr_pos=city&fr_no=10,2018-12-04,gas
起亚K3 2015款 1.6L 自动GL2015年|7.2万公里|常州6.33万严选车12.20万,60881119@186@11@1&0120000000000057,https://www.guazi.com/changzhou/a22d22db35c439ffx.htm#fr_page=list&fr_pos=city&fr_no=11,2018-12-04,gas
现代 悦动 2011款 1.6L 自动豪华型2012年|12.1万公里|沈阳4.73万严选车13.10万,63228489@186@12@1&0120000000000057,https://www.guazi.com/sy/15ccf80e76c58460x.htm#fr_page=list&fr_pos=city&fr_no=12,2018-12-04,gas
宝马1系 2012款 118i 运动型(进口)2012年|5.8万公里|福州13.00万33.20万新上架,63984125@186@13@0&0120000000000057,https://www.guazi.com/fz/cd56a887293acf8dx.htm#fr_page=list&fr_pos=city&fr_no=13,2018-12-04,gas
奥迪A6L 2011款 2.0 TFSI 自动标准型2012年|10.4万公里|呼和浩特15.00万42.30万新上架,64172337@186@14@0&0120000000000057,https://www.guazi.com/nmg/cb4681b498810c2fx.htm#fr_page=list&fr_pos=city&fr_no=14,2018-12-04,gas
福特 福克斯 2007款 两厢 1.8L 手动舒适型2009年|7.5万公里|十堰2.00万超值13.40万新上架,63195216@186@15@0&0120000000000057,https://www.guazi.com/shiyan/d94ef2831bdfbbb7x.htm#fr_page=list&fr_pos=city&fr_no=15,2018-12-04,gas
日产 骐达 2011款 1.6L CVT智能型2013年|7.6万公里|大连6.91万严选车13.60万,61443700@186@16@1&0120000000000057,https://www.guazi.com/dl/8dac12268237469cx.htm#fr_page=list&fr_pos=city&fr_no=16,2018-12-04,gas
福特 福克斯 2012款 三厢 1.6L 手动风尚型2015年|3.8万公里|武汉补贴后5.68万超值急售严选车补贴金3700元,55773796@186@17@1&0120000000000057,https://www.guazi.com/wh/44e25ec157c1ad8bx.htm#fr_page=list&fr_pos=city&fr_no=17,2018-12-04,gas
现代 朗动 2012款 1.6L 手动领先型2013年|6.4万公里|杭州5.19万严选车12.60万,61350394@186@18@1&0120000000000057,https://www.guazi.com/hz/5c096f6a89d2af41x.htm#fr_page=list&fr_pos=city&fr_no=18,2018-12-04,gas
大众 捷达 2013款 1.6L 自动舒适型2013年|5.0万公里|成都5.61万严选车11.80万,62971811@186@19@1&0120000000000057,https://www.guazi.com/cd/7f4fe9e41c90dfe0x.htm#fr_page=list&fr_pos=city&fr_no=19,2018-12-04,gas
雪铁龙C5 2013款 2.0L 自动尊享型2013年|4.7万公里|武汉补贴后7.38万急售严选车补贴金4200元,58092938@186@20@1&0120000000000057,https://www.guazi.com/wh/6176088a50672371x.htm#fr_page=list&fr_pos=city&fr_no=20,2018-12-04,gas
大众 朗逸 2011款 1.6L 自动品雅版2011年|2.1万公里|珠海5.13万严选车14.60万,60533125@186@21@1&0120000000000057,https://www.guazi.com/zhuhai/46e75fd5a7c53a2bx.htm#fr_page=list&fr_pos=city&fr_no=21,2018-12-04,gas
东南DX7 2015款 2.0T 手动运动豪华型2017年|0.8万公里|石家庄7.61万准新车严选车14.10万,60729070@186@22@1&0120000000000057,https://www.guazi.com/sjz/40c7d57d61ab9475x.htm#fr_page=list&fr_pos=city&fr_no=22,2018-12-04,gas
长安CS35 2015款 1.6L 自动尊贵型 国IV2015年|4.2万公里|合肥4.78万超值严选车10.60万,59107523@186@23@1&0120000000000057,https://www.guazi.com/hf/72df567b914ea560x.htm#fr_page=list&fr_pos=city&fr_no=23,2018-12-04,gas
大众 高尔夫 2017款 1.6L 自动舒适百万辆纪念版2017年|1.1万公里|石家庄10.00万超值准新车15.70万,58271552@186@24@0&0120000000000057,https://www.guazi.com/sjz/a1463bf2d6cee129x.htm#fr_page=list&fr_pos=city&fr_no=24,2018-12-04,gas
奔驰C级 2018款 C 200 L 运动版2018年|1.4万公里|上海30.00万准新车38.10万,63466682@186@25@0&0120000000000057,https://www.guazi.com/sh/38c0a26ea184ad5dx.htm#fr_page=list&fr_pos=city&fr_no=25,2018-12-04,gas
现代 瑞纳 2014款 1.4L 手动智能型GLS2016年|12.1万公里|成都4.50万8.60万新上架,64007363@186@26@0&0120000000000057,https://www.guazi.com/cd/85fec696bf4a7a7cx.htm#fr_page=list&fr_pos=city&fr_no=26,2018-12-04,gas
大众 途观 2016款 300TSI 自动四驱豪华版2016年|2.5万公里|嘉兴19.00万急售30.00万急降1万,57791809@186@27@0&0120000000000057,https://www.guazi.com/jiaxing/87e76c04e8674271x.htm#fr_page=list&fr_pos=city&fr_no=27,2018-12-04,gas
大众 捷达 2008款 CiF-P 伙伴2009年|12.4万公里|包头1.99万超值8.10万新上架,63763914@186@28@0&0120000000000057,https://www.guazi.com/baotou/786d69db8c6725fdx.htm#fr_page=list&fr_pos=city&fr_no=28,2018-12-04,gas
五菱宏光 2014款 1.2L 基本型2015年|4.7万公里|宁波2.50万超值4.80万新上架,64213852@186@29@0&0120000000000057,https://www.guazi.com/nb/be1654237f6cdb09x.htm#fr_page=list&fr_pos=city&fr_no=29,2018-12-04,gas
东风风行 景逸S50 2017款 1.5L 手动尊享型2018年|100公里|中山5.70万准新车严选车8.10万,61836903@186@30@1&0120000000000057,https://www.guazi.com/zhongshan/96448d80ff87a3b3x.htm#fr_page=list&fr_pos=city&fr_no=30,2018-12-04,gas
大众 宝来 2014款 1.4TSI 手动Sportline2014年|4.7万公里|聊城6.98万急售14.70万急降2200元,58240406@186@31@0&0120000000000057,https://www.guazi.com/liaocheng/2554b00a250743e4x.htm#fr_page=list&fr_pos=city&fr_no=31,2018-12-04,gas
起亚 赛拉图 2007款 1.6L AT GL2009年|8.9万公里|唐山2.94万急售11.40万急降1600元,59132594@186@32@0&0120000000000057,https://www.guazi.com/tangshan/1b9d02d372075efcx.htm#fr_page=list&fr_pos=city&fr_no=32,2018-12-04,gas
雪佛兰 赛欧 2013款 三厢 1.2L 手动时尚幸福版2014年|10.3万公里|惠州3.00万6.40万新上架,64202459@186@33@0&0120000000000057,https://www.guazi.com/huizhou/796eeb54bc722a9bx.htm#fr_page=list&fr_pos=city&fr_no=33,2018-12-04,gas
哈弗H2 2018款 蓝标 1.5T 双离合两驱豪华型2017年|1.1万公里|南京8.19万准新车严选车11.70万,60927446@186@34@1&0120000000000057,https://www.guazi.com/nj/9a69bfc5e7ceb4e5x.htm#fr_page=list&fr_pos=city&fr_no=34,2018-12-04,gas
长安 悦翔V7 2015款 1.6L 手动乐享型 国V2015年|4.6万公里|绵阳4.00万7.70万新上架,64210564@186@35@0&0120000000000057,https://www.guazi.com/mianyang/8c0bcdf959cb268bx.htm#fr_page=list&fr_pos=city&fr_no=35,2018-12-04,gas
丰田 凯美瑞 2013款 200E 经典精英版2014年|8.1万公里|沈阳10.80万超值19.80万,58867868@186@36@0&0120000000000057,https://www.guazi.com/sy/fe55f221f4c1dbcbx.htm#fr_page=list&fr_pos=city&fr_no=36,2018-12-04,gas
宝骏730 2016款 1.5L 手动舒适型 7座2016年|3.9万公里|济宁5.00万急售7.60万急降2000元,52749035@186@37@0&0120000000000057,https://www.guazi.com/jining/99d2803d014e3643x.htm#fr_page=list&fr_pos=city&fr_no=37,2018-12-04,gas
雪铁龙C3-XR 2015款 1.6L 自动先锋型2016年|4.7万公里|衡水7.79万急售13.90万急降4100元,54673789@186@38@0&0120000000000057,https://www.guazi.com/hengshui/704adf484d1652a3x.htm#fr_page=list&fr_pos=city&fr_no=38,2018-12-04,gas
日产 轩逸 2016款 经典 1.6XE 手动舒适版2017年|5.2万公里|佛山6.80万急售10.80万急降2000元,61484119@186@39@0&0120000000000057,https://www.guazi.com/foshan/6dfb7e44c6ff3a77x.htm#fr_page=list&fr_pos=city&fr_no=39,2018-12-04,gas
奥迪A6L 2011款 2.4L 舒适型2012年|10.2万公里|北京14.64万超值严选车51.60万,59865048@187@0@1&0120000000000057,https://www.guazi.com/bj/0c0a5d17c55c1073x.htm#fr_page=list&fr_pos=city&fr_no=0,2018-12-04,gas
凯迪拉克CT6 2016款 28T 豪华型2017年|5.8万公里|广州28.10万严选车53.20万,60687966@187@1@1&0120000000000057,https://www.guazi.com/gz/f2ef03595c48b4ddx.htm#fr_page=list&fr_pos=city&fr_no=1,2018-12-04,gas
奔驰CLA级 2017款 改款 CLA 200 动感型(进口)2017年|2.1万公里|福州24.21万准新车严选车29.20万,61341955@187@2@1&0120000000000057,https://www.guazi.com/fz/3b8ddb25cb207e39x.htm#fr_page=list&fr_pos=city&fr_no=2,2018-12-04,gas
雪铁龙C3-XR 2015款 1.6L 自动智能型2016年|3.3万公里|苏州6.93万严选车15.00万,62587565@187@3@1&0120000000000057,https://www.guazi.com/su/df3420fbdd367e7fx.htm#fr_page=list&fr_pos=city&fr_no=3,2018-12-04,gas
大众 高尔夫 2011款 1.4TSI 舒适旅行版(进口)2014年|4.5万公里|成都补贴后9.71万超值急售严选车补贴金900元,57325357@187@4@1&0120000000000057,https://www.guazi.com/cd/cd083c4b82b404c5x.htm#fr_page=list&fr_pos=city&fr_no=4,2018-12-04,gas
